name,price,info,link,is_available
Щелевой датчик ТЕКО OMG NC01A5-43P-R2-LZS4,,Соединение:; Разъем M12; Тип выходного сигнала:; PNP; Функция переключения:; на свет/на затемнение,https://sensoren.ru/product/shchelevoy_datchik_teko_omg_nc01a5_43p_r2_lzs4/,под заказ
Вилочный датчик Telemecanique XUYFANEP100120,,"Глубина щели, мм:; 95; Соединение:; Разъем; Тип выходного сигнала:; PNP/NPN; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 120",https://sensoren.ru/product/vilochnyy_datchik_telemecanique_xuyfanep100120/,под заказ
Вилочный датчик Telemecanique XUVR1218NANM8,,"Глубина щели, мм:; 120; Соединение:; Разъем; Тип выходного сигнала:; NPN; Функция переключения:; на затемнение; Ширина щели, мм:; 180",https://sensoren.ru/product/vilochnyy_datchik_telemecanique_xuvr1218nanm8/,под заказ
Щелевой датчик ТЕКО OUR NC3A5-43P-R20-LZS4,,"Глубина щели, мм:; 24; Соединение:; Разъем; Тип выходного сигнала:; PNP; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 20",https://sensoren.ru/product/shchelevoy_datchik_teko_our_nc3a5_43p_r20_lzs4/,под заказ
Рамочный датчик Telemecanique XUYFRS180S,,Соединение:; Разъем; Тип выходного сигнала:; PNP/NPN; Функция переключения:; на свет/на затемнение,https://sensoren.ru/product/ramochnyy_datchik_telemecanique_xuyfrs180s/,под заказ
Вилочный датчик Telemecanique XUYFALNEP60050,,"Глубина щели, мм:; 59; Соединение:; Разъем; Тип выходного сигнала:; PNP/NPN; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 50",https://sensoren.ru/product/vilochnyy_datchik_telemecanique_xuyfalnep60050/,под заказ
Индуктивный щелевой датчик СЕНСОР ВБИ-Щ10-111У-1131-Л,,"Соединение:; Кабель; Тип выходного сигнала:; 2-х проводный DC; Функция переключения:; NO; Ширина щели, мм:; 10",https://sensoren.ru/product/induktivnyy_shchelevoy_datchik_sensor_vbi_shch10_111u_1131_l/,под заказ
Индуктивный щелевой датчик ТЕКО ISN N3P-32P-10-LZ,3 900 руб.,"Соединение:; Кабель; Тип выходного сигнала:; PNP; Функция переключения:; NC; Ширина щели, мм:; 10",https://sensoren.ru/product/induktivnyy_shchelevoy_datchik_teko_isn_n3p_32p_10_lz/,под заказ
Вилочный датчик Telemecanique XUYFANEP60030,,"Глубина щели, мм:; 59; Соединение:; Разъем; Тип выходного сигнала:; PNP/NPN; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 30",https://sensoren.ru/product/vilochnyy_datchik_telemecanique_xuyfanep60030/,под заказ
Вилочный датчик Telemecanique XUVR0605NBNM8,,"Глубина щели, мм:; 60; Соединение:; Разъем; Тип выходного сигнала:; PNP; Функция переключения:; на свет; Ширина щели, мм:; 50",https://sensoren.ru/product/vilochnyy_datchik_telemecanique_xuvr0605nbnm8/,под заказ
Щелевой датчик Baumer OGUM 080P8002/S35L,,"Глубина щели, мм:; 55; Соединение:; Разъем M8; Тип выходного сигнала:; PNP; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 80",https://sensoren.ru/product/shchelevoy_datchik_baumer_ogum_080p8002_s35l/,под заказ
Щелевой датчик Micro Detectors FC5R/LN-1212-1F,28 074 руб.,"Глубина щели, мм:; 120; Соединение:; Разъем; Тип выходного сигнала:; NPN; Функция переключения:; на свет; Ширина щели, мм:; 120",https://sensoren.ru/product/shchelevoy_datchik_datasensing_fc5r_ln_1212_1f/,под заказ
Щелевой датчик Micro Detectors FC6L/0B-0806-1F,69 608 руб.,"Глубина щели, мм:; 59; Соединение:; Разъем; Тип выходного сигнала:; PNP/NPN; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 80",https://sensoren.ru/product/shchelevoy_datchik_datasensing_fc6l_0b_0806_1f/,под заказ
Щелевой датчик Baumer OGUM 030P8002/S35L,,"Глубина щели, мм:; 35; Соединение:; Разъем M8; Тип выходного сигнала:; PNP; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 30",https://sensoren.ru/product/shchelevoy_datchik_baumer_ogum_030p8002_s35l/,под заказ
Щелевой датчик ТЕКО OU NC4A-43N-30-LZS4,,"Глубина щели, мм:; 35; Соединение:; Разъем; Тип выходного сигнала:; NPN; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 30",https://sensoren.ru/product/shchelevoy_datchik_teko_ou_nc4a_43n_30_lzs4/,под заказ
Щелевой датчик ТЕКО OU NC3A-43N-20-LZS4,,"Глубина щели, мм:; 24; Соединение:; Разъем; Тип выходного сигнала:; NPN; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 20",https://sensoren.ru/product/shchelevoy_datchik_teko_ou_nc3a_43n_20_lzs4/,под заказ
Индуктивный щелевой датчик ТЕКО ISN N21P-31P-6-LZ,2 520 руб.,"Соединение:; Кабель; Тип выходного сигнала:; PNP; Функция переключения:; NO; Ширина щели, мм:; 6",https://sensoren.ru/product/induktivnyy_shchelevoy_datchik_teko_isn_n21p_31p_6_lz/,под заказ
Оптический щелевой датчик этикетки NEFTIM MR-260NR,,"Глубина щели, мм:; 40; Соединение:; Разъем; Тип выходного сигнала:; NPN; Функция переключения:; NO/NC; Ширина щели, мм:; 2,5",https://sensoren.ru/product/opticheskiy_shchelevoy_datchik_etiketki_neftim_mr_260nr/,под заказ
Рамочный датчик Telemecanique XUYFRS120S,,Соединение:; Разъем; Тип выходного сигнала:; PNP/NPN; Функция переключения:; на свет/на затемнение,https://sensoren.ru/product/ramochnyy_datchik_telemecanique_xuyfrs120s/,под заказ
Вилочный датчик Telemecanique XUYFNEP40120,,"Глубина щели, мм:; 42; Соединение:; Разъем; Тип выходного сигнала:; PNP/NPN; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 120",https://sensoren.ru/product/vilochnyy_datchik_telemecanique_xuyfnep40120/,под заказ
Вилочный датчик Telemecanique XUYFLNEP60080,,"Глубина щели, мм:; 59; Соединение:; Разъем; Тип выходного сигнала:; PNP/NPN; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 80",https://sensoren.ru/product/vilochnyy_datchik_telemecanique_xuyflnep60080/,под заказ
Щелевой датчик ТЕКО OU NC01A5-43P-R2-LZS4,,"Глубина щели, мм:; 50; Соединение:; Разъем; Тип выходного сигнала:; PNP; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 2",https://sensoren.ru/product/shchelevoy_datchik_teko_ou_nc01a5_43p_r2_lzs4/,под заказ
Оптический датчик кромки NEFTIM NPP-52NV,,"Глубина щели, мм:; 70; Соединение:; Разъем; Тип выходного сигнала:; 2 x NPN / Аналоговый; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 40",https://sensoren.ru/product/opticheskiy_datchik_kromki_neftim_npp_52nv/,под заказ
Вилочный датчик Telemecanique XUYFNEP40002,,"Глубина щели, мм:; 42; Соединение:; Разъем; Тип выходного сигнала:; PNP/NPN; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 2",https://sensoren.ru/product/vilochnyy_datchik_telemecanique_xuyfnep40002/,под заказ
Вилочный датчик Telemecanique XUVR1212NBNM8,,"Глубина щели, мм:; 120; Соединение:; Разъем; Тип выходного сигнала:; PNP; Функция переключения:; на свет; Ширина щели, мм:; 120",https://sensoren.ru/product/vilochnyy_datchik_telemecanique_xuvr1212nbnm8/,под заказ
Щелевой датчик ТЕКО OU NC3A5-43P-R20-LZS4,,"Глубина щели, мм:; 24; Соединение:; Разъем; Тип выходного сигнала:; PNP; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 20",https://sensoren.ru/product/shchelevoy_datchik_teko_ou_nc3a5_43p_r20_lzs4/,под заказ
Щелевой датчик Micro Detectors FC6L/0B-M510-1F,61 532 руб.,"Глубина щели, мм:; 95; Соединение:; Разъем; Тип выходного сигнала:; PNP/NPN; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 5",https://sensoren.ru/product/shchelevoy_datchik_datasensing_fc6l_0b_m510_1f/,под заказ
