Название,Цена,Артикул,Описание,Ссылка
PS2R-18M90-8N51-Z,2 532 руб.,4673759515239,"Частотный датчик, М18, L-90 мм, 1...50 Гц, Sn 8 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2r-18m90-8n51-z
PS2R-18M95-5B84-B,3 240 руб.,4673759515246,"Частотный датчик, М18, L-95 мм, 1...50 Гц, Sn 5 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r-18m95-5b84-b
PS2R1T-18M65-5B11-K,2 352 руб.,4673759507043,"Частотный датчик, М18, L-65 мм, 0,1...5 Гц, Sn 5 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-18m65-5b11-k
PS2R1T-18M65-5B21-K,2 352 руб.,4673759515253,"Частотный датчик, М18, L-65 мм, 0,1...5 Гц, Sn 5 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-18m65-5b21-k
PS2R1T-18M65-5B31-K,2 400 руб.,4673759511675,"Частотный датчик, М18, L-65 мм, 0,1...5 Гц, Sn 5 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-18m65-5b31-k
PS2R1T-18M65-5B41-K,2 400 руб.,4673759515260,"Частотный датчик, М18, L-65 мм, 0,1...5 Гц, Sn 5 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-18m65-5b41-k
PS2R1T-18M65-8N11-K,2 352 руб.,4673759515277,"Частотный датчик, М18, L-65 мм, 0,1...5 Гц, Sn 8 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-18m65-8n11-k
PS2R1T-18M65-8N21-K,2 352 руб.,4673759515284,"Частотный датчик, М18, L-65 мм, 0,1...5 Гц, Sn 8 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-18m65-8n21-k
PS2R1T-18M65-8N31-K,2 400 руб.,4673759515291,"Частотный датчик, М18, L-65 мм, 0,1...5 Гц, Sn 8 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-18m65-8n31-k
PS2R1T-18M65-8N41-K,2 400 руб.,4673759515307,"Частотный датчик, М18, L-65 мм, 0,1...5 Гц, Sn 8 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-18m65-8n41-k
PS2R1T-18M75-5B51-K,2 532 руб.,4673759515314,"Частотный датчик, М18, L-75 мм, 0,1...5 Гц, Sn 5 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2r1t-18m75-5b51-k
PS2R1T-18M75-8N51-K,2 532 руб.,4673759515321,"Частотный датчик, М18, L-75 мм, 0,1...5 Гц, Sn 8 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2r1t-18m75-8n51-k
PS2R1T-18M80-5B11-B,2 652 руб.,4673759515338,"Частотный датчик, М18, L-80 мм, 0,1...5 Гц, Sn 5 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r1t-18m80-5b11-b
PS2R1T-18M80-5B11-Z,2 352 руб.,4673759515345,"Частотный датчик, М18, L-80 мм, 0,1...5 Гц, Sn 5 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-18m80-5b11-z
PS2R1T-18M80-5B21-B,2 652 руб.,4673759515352,"Частотный датчик, М18, L-80 мм, 0,1...5 Гц, Sn 5 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r1t-18m80-5b21-b
