Название,Цена,Артикул,Описание,Ссылка
PS2-30M80-10B11-Z,1 728 руб.,4673759505964,"Индуктивный датчик, М30, L-80 мм, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-30m80-10b11-z
PS2-30M80-10B21-B,2 064 руб.,4673759513709,"Индуктивный датчик, М30, L-80 мм, Sn 10 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-30m80-10b21-b
PS2-30M80-10B21-Z,1 728 руб.,4673759505971,"Индуктивный датчик, М30, L-80 мм, Sn 10 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-30m80-10b21-z
PS2-30M80-10B31-B,2 064 руб.,4673759507302,"Индуктивный датчик, М30, L-80 мм, Sn 10 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-30m80-10b31-b
PS2-30M80-10B31-Z,1 728 руб.,4673759512139,"Индуктивный датчик, М30, L-80 мм, Sn 10 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-30m80-10b31-z
PS2-30M80-10B41-B,2 064 руб.,4673759513716,"Индуктивный датчик, М30, L-80 мм, Sn 10 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-30m80-10b41-b
PS2-30M80-10B41-Z,1 728 руб.,4673759513723,"Индуктивный датчик, М30, L-80 мм, Sn 10 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-30m80-10b41-z
PS2-30M80-10B51-Z,1 788 руб.,4673759505988,"Индуктивный датчик, М30, L-80 мм, Sn 10 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-30m80-10b51-z
PS2-30M80-10B61-Z,1 788 руб.,4673759511170,"Индуктивный датчик, М30, L-80 мм, Sn 10 мм, заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-30m80-10b61-z
PS2-30M80-10B74-C27,2 112 руб.,4673759511767,"Индуктивный датчик, М30, L-80 мм, Sn 10 мм, заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, разъем/М12/3-конт.",https://mega-k.com/products/ps2-30m80-10b74-c27
PS2-30M80-10B84-C27,2 160 руб.,4673759513730,"Индуктивный датчик, М30, L-80 мм, Sn 10 мм, заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, разъем/М12/3-конт.",https://mega-k.com/products/ps2-30m80-10b84-c27
PS2-30M80-15N11-B,2 064 руб.,4673759505940,"Индуктивный датчик, М30, L-80 мм, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-30m80-15n11-b
PS2-30M80-15N11-Z,1 728 руб.,4673759506015,"Индуктивный датчик, М30, L-80 мм, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-30m80-15n11-z
PS2-30M80-15N21-B,2 064 руб.,4673759513747,"Индуктивный датчик, М30, L-80 мм, Sn 15 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-30m80-15n21-b
PS2-30M80-15N21-Z,1 728 руб.,4673759512658,"Индуктивный датчик, М30, L-80 мм, Sn 15 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-30m80-15n21-z
PS2-30M80-15N31-B,2 064 руб.,4673759513754,"Индуктивный датчик, М30, L-80 мм, Sn 15 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-30m80-15n31-b
PS2-30M80-15N31-Z,1 728 руб.,4673759506039,"Индуктивный датчик, М30, L-80 мм, Sn 15 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-30m80-15n31-z
PS2-30M80-15N41-B,2 064 руб.,4673759513761,"Индуктивный датчик, М30, L-80 мм, Sn 15 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-30m80-15n41-b
PS2-30M80-15N41-Z,1 728 руб.,4673759513778,"Индуктивный датчик, М30, L-80 мм, Sn 15 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-30m80-15n41-z
PS2-30M80-15N51-Z,1 788 руб.,4673759506053,"Индуктивный датчик, М30, L-80 мм, Sn 15 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-30m80-15n51-z
PS2-30M80-15N61-Z,1 788 руб.,4673759506077,"Индуктивный датчик, М30, L-80 мм, Sn 15 мм, не заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-30m80-15n61-z
PS2-30M80-15N74-C27,2 112 руб.,4673759505957,"Индуктивный датчик, М30, L-80 мм, Sn 15 мм, не заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, разъем/М12/3-конт.",https://mega-k.com/products/ps2-30m80-15n74-c27
PS2-30M80-15N84-C27,2 160 руб.,4673759513785,"Индуктивный датчик, М30, L-80 мм, Sn 15 мм, не заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, разъем/М12/3-конт.",https://mega-k.com/products/ps2-30m80-15n84-c27
PS2-30M85-10B74-Z,2 016 руб.,4673759506091,"Индуктивный датчик, М30, L-85 мм, Sn 10 мм, заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-30m85-10b74-z
PS2-30M85-10B84-Z,2 052 руб.,4673759513792,"Индуктивный датчик, М30, L-85 мм, Sn 10 мм, заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-30m85-10b84-z
PS2-30M85-15N74-Z,2 016 руб.,4673759506107,"Индуктивный датчик, М30, L-85 мм, Sn 15 мм, не заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-30m85-15n74-z
PS2-30M85-15N84-Z,2 052 руб.,4673759506114,"Индуктивный датчик, М30, L-85 мм, Sn 15 мм, не заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-30m85-15n84-z
PS2-30M90-10B74-B,2 352 руб.,4673759506121,"Индуктивный датчик, М30, L-90 мм, Sn 10 мм, заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-30m90-10b74-b
PS2-30M90-10B84-B,2 448 руб.,4673759513808,"Индуктивный датчик, М30, L-90 мм, Sn 10 мм, заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-30m90-10b84-b
PS2-30M90-15N74-B,2 352 руб.,4673759510609,"Индуктивный датчик, М30, L-90 мм, Sn 15 мм, не заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-30m90-15n74-b
PS2-30M90-15N84-B,2 448 руб.,4673759506138,"Индуктивный датчик, М30, L-90 мм, Sn 15 мм, не заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-30m90-15n84-b
PS2A-30M53-10B11-Z,1 620 руб.,4673759506794,"Индуктивный датчик, М30, L-53 мм, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -40...+70 °C, 10...30 V DC, провод ПВАМ/3x1/ 2,06 м.",https://mega-k.com/products/ps2a-30m53-10b11-z
ВБ2.30М.115.10.1.1.Т,Цена не указана,C512,"Индуктивный датчик, М30, L-115 мм, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод прямо и вбок.",https://mega-k.com/products/vb2-30m-115-10-1-1-t
ВБ2.30М.115.10.2.1.Т,Цена не указана,C515,"Индуктивный датчик, М30, L-115 мм, Sn 10 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод прямо и вбок.",https://mega-k.com/products/vb2-30m-115-10-2-1-t
ВБ2.30М.115.10.7.2.Т,Цена не указана,C226,"Индуктивный датчик, М30, L-115 мм, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 35...250 V AC, клеммная коробка/вывод прямо и вбок.",https://mega-k.com/products/vb2-30m-115-10-7-2-t
ВБ2.30М.115.10.7.4.Т,Цена не указана,C134,"Индуктивный датчик, М30, L-115 мм, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод прямо и вбок.",https://mega-k.com/products/vb2-30m-115-10-7-4-t
ВБ2.30М.115.15.1.1.Т,Цена не указана,C518,"Индуктивный датчик, М30, L-115 мм, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод прямо и вбок.",https://mega-k.com/products/vb2-30m-115-15-1-1-t
ВБ2.30М.115.15.2.1.Т,Цена не указана,C521,"Индуктивный датчик, М30, L-115 мм, Sn 15 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод прямо и вбок.",https://mega-k.com/products/vb2-30m-115-15-2-1-t
ВБ2.30М.115.15.8.2.Т,Цена не указана,C229,"Индуктивный датчик, М30, L-115 мм, Sn 15 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 35...250 V AC, клеммная коробка/вывод прямо и вбок.",https://mega-k.com/products/vb2-30m-115-15-8-2-t
ВБ2.30М.115.15.8.4.Т,Цена не указана,C137,"Индуктивный датчик, М30, L-115 мм, Sn 15 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод прямо и вбок.",https://mega-k.com/products/vb2-30m-115-15-8-4-t
ВБ2.30М.33.10.1.1.К,Цена не указана,C524,"Индуктивный датчик, М30, L-33 мм, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-33-10-1-1-k
ВБ2.30М.33.10.3.1.К,Цена не указана,C525,"Индуктивный датчик, М30, L-33 мм, Sn 10 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-33-10-3-1-k
ВБ2.30М.33.15.1.1.К,Цена не указана,C528,"Индуктивный датчик, М30, L-33 мм, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-33-15-1-1-k
ВБ2.30М.33.15.2.1.К,Цена не указана,C530,"Индуктивный датчик, М30, L-33 мм, Sn 15 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-33-15-2-1-k
ВБ2.30М.33.15.4.1.К,Цена не указана,C531,"Индуктивный датчик, М30, L-33 мм, Sn 15 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-33-15-4-1-k
ВБ2.30М.48.10.1.1.Z,Цена не указана,C532,"Индуктивный датчик, М30, L-48 мм, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-48-10-1-1-z
ВБ2.30М.48.10.3.1.Z,Цена не указана,C533,"Индуктивный датчик, М30, L-48 мм, Sn 10 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-48-10-3-1-z
ВБ2.30М.48.15.1.1.Z,Цена не указана,C536,"Индуктивный датчик, М30, L-48 мм, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-48-15-1-1-z
ВБ2.30М.48.15.2.1.Z,Цена не указана,C538,"Индуктивный датчик, М30, L-48 мм, Sn 15 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-48-15-2-1-z
ВБ2.30М.48.15.4.1.Z,Цена не указана,C539,"Индуктивный датчик, М30, L-48 мм, Sn 15 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-48-15-4-1-z
ВБ2.30М.53.10.1.1.К,Цена не указана,C540,"Индуктивный датчик, М30, L-53 мм, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-53-10-1-1-k
ВБ2.30М.53.10.3.1.К,Цена не указана,C541,"Индуктивный датчик, М30, L-53 мм, Sn 10 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-53-10-3-1-k
ВБ2.30М.53.10.5.1.К,Цена не указана,C542,"Индуктивный датчик, М30, L-53 мм, Sn 10 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/vb2-30m-53-10-5-1-k
ВБ2.30М.53.15.1.1.К,Цена не указана,C546,"Индуктивный датчик, М30, L-53 мм, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-53-15-1-1-k
ВБ2.30М.53.15.4.1.К,Цена не указана,C550,"Индуктивный датчик, М30, L-53 мм, Sn 15 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-53-15-4-1-k
ВБ2.30М.53.15.5.1.К,Цена не указана,C548,"Индуктивный датчик, М30, L-53 мм, Sn 15 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/vb2-30m-53-15-5-1-k
ВБ2.30М.60.10.1.1.С4,Цена не указана,C552,"Индуктивный датчик, М30, L-60 мм, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/vb2-30m-60-10-1-1-c4
ВБ2.30М.60.15.2.1.С4,Цена не указана,C558,"Индуктивный датчик, М30, L-60 мм, Sn 15 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/vb2-30m-60-15-2-1-c4
ВБ2.30М.65.10.1.1.К,Цена не указана,C560,"Индуктивный датчик, М30, L-65 мм, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-65-10-1-1-k
ВБ2.30М.65.10.2.1.К,Цена не указана,C563,"Индуктивный датчик, М30, L-65 мм, Sn 10 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-65-10-2-1-k
ВБ2.30М.65.10.3.1.К,Цена не указана,C561,"Индуктивный датчик, М30, L-65 мм, Sn 10 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-65-10-3-1-k
ВБ2.30М.65.10.6.1.К,Цена не указана,C565,"Индуктивный датчик, М30, L-65 мм, Sn 10 мм, заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/vb2-30m-65-10-6-1-k
ВБ2.30М.65.15.1.1.К,Цена не указана,C566,"Индуктивный датчик, М30, L-65 мм, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-65-15-1-1-k
ВБ2.30М.65.15.5.1.К,Цена не указана,C568,"Индуктивный датчик, М30, L-65 мм, Sn 15 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/vb2-30m-65-15-5-1-k
ВБ2.30М.65.15.6.1.К,Цена не указана,C571,"Индуктивный датчик, М30, L-65 мм, Sn 15 мм, не заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/vb2-30m-65-15-6-1-k
ВБ2.30М.68.10.1.1.Z,Цена не указана,C572,"Индуктивный датчик, М30, L-68 мм, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-68-10-1-1-z
ВБ2.30М.68.10.2.1.Z,Цена не указана,C575,"Индуктивный датчик, М30, L-68 мм, Sn 10 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-68-10-2-1-z
ВБ2.30М.68.10.5.1.Z,Цена не указана,C574,"Индуктивный датчик, М30, L-68 мм, Sn 10 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/vb2-30m-68-10-5-1-z
ВБ2.30М.68.15.2.1.Z,Цена не указана,C581,"Индуктивный датчик, М30, L-68 мм, Sn 15 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-68-15-2-1-z
ВБ2.30М.68.15.3.1.Z,Цена не указана,C579,"Индуктивный датчик, М30, L-68 мм, Sn 15 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-68-15-3-1-z
ВБ2.30М.70.10.8.2.К,Цена не указана,C231,"Индуктивный датчик, М30, L-70 мм, Sn 10 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 35...250 V AC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-70-10-8-2-k
ВБ2.30М.70.10.8.4.К,Цена не указана,C139,"Индуктивный датчик, М30, L-70 мм, Sn 10 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-70-10-8-4-k
ВБ2.30М.70.15.7.2.К,Цена не указана,C232,"Индуктивный датчик, М30, L-70 мм, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 35...250 V AC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-70-15-7-2-k
ВБ2.30М.70.15.7.4.К,Цена не указана,C140,"Индуктивный датчик, М30, L-70 мм, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-70-15-7-4-k
ВБ2.30М.75.10.1.1.С4,Цена не указана,C584,"Индуктивный датчик, М30, L-75 мм, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/vb2-30m-75-10-1-1-c4
ВБ2.30М.75.10.2.1.С4,Цена не указана,C587,"Индуктивный датчик, М30, L-75 мм, Sn 10 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/vb2-30m-75-10-2-1-c4
ВБ2.30М.75.10.3.1.С4,Цена не указана,C585,"Индуктивный датчик, М30, L-75 мм, Sn 10 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/vb2-30m-75-10-3-1-c4
ВБ2.30М.75.10.5.1.С4,Цена не указана,C586,"Индуктивный датчик, М30, L-75 мм, Sn 10 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/vb2-30m-75-10-5-1-c4
ВБ2.30М.75.15.1.1.С4,Цена не указана,C590,"Индуктивный датчик, М30, L-75 мм, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/vb2-30m-75-15-1-1-c4
ВБ2.30М.75.15.5.1.С4,Цена не указана,C592,"Индуктивный датчик, М30, L-75 мм, Sn 15 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/vb2-30m-75-15-5-1-c4
ВБ2.30М.75.15.6.1.С4,Цена не указана,C595,"Индуктивный датчик, М30, L-75 мм, Sn 15 мм, не заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/vb2-30m-75-15-6-1-c4
ВБ2.30М.80.10.1.1.Z,Цена не указана,C604,"Индуктивный датчик, М30, L-80 мм, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-80-10-1-1-z
ВБ2.30М.80.10.1.1.В,Цена не указана,C596,"Индуктивный датчик, М30, L-80 мм, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/vb2-30m-80-10-1-1-v
ВБ2.30М.80.10.2.1.Z,Цена не указана,C607,"Индуктивный датчик, М30, L-80 мм, Sn 10 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-80-10-2-1-z
ВБ2.30М.80.10.2.1.В,Цена не указана,C598,"Индуктивный датчик, М30, L-80 мм, Sn 10 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/vb2-30m-80-10-2-1-v
ВБ2.30М.80.10.3.1.Z,Цена не указана,C605,"Индуктивный датчик, М30, L-80 мм, Sn 10 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-80-10-3-1-z
ВБ2.30М.80.10.5.1.Z,Цена не указана,C606,"Индуктивный датчик, М30, L-80 мм, Sn 10 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/vb2-30m-80-10-5-1-z
ВБ2.30М.80.10.7.2.С27,Цена не указана,C234,"Индуктивный датчик, М30, L-80 мм, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 35...250 V AC, разъем/М12/3-конт.",https://mega-k.com/products/vb2-30m-80-10-7-2-c27
ВБ2.30М.80.10.7.4.С27,Цена не указана,C142,"Индуктивный датчик, М30, L-80 мм, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, разъем/М12/3-конт.",https://mega-k.com/products/vb2-30m-80-10-7-4-c27
ВБ2.30М.80.10.8.2.С27,Цена не указана,C235,"Индуктивный датчик, М30, L-80 мм, Sn 10 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 35...250 V AC, разъем/М12/3-конт.",https://mega-k.com/products/vb2-30m-80-10-8-2-c27
ВБ2.30М.80.10.8.4.С27,Цена не указана,C143,"Индуктивный датчик, М30, L-80 мм, Sn 10 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, разъем/М12/3-конт.",https://mega-k.com/products/vb2-30m-80-10-8-4-c27
ВБ2.30М.80.15.1.1.Z,Цена не указана,C610,"Индуктивный датчик, М30, L-80 мм, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-80-15-1-1-z
